File	Line	Offset	Length	Key	Pool	Decoded	Original
kevin\fun\hook\PPHook.java	5496	1119	10	696	kevin.fun.hook.PPHook.f371short	显示加载弹窗失败: 	java.lang.String r2 = androidx.vectordrawable.C1105.m3247(r2, r3, r4, r5)
kevin\fun\hook\PPHook.java	5575	1129	10	2103	kevin.fun.hook.PPHook.f371short	关闭加载弹窗失败: 	java.lang.String r2 = androidx.vectordrawable.C1104.m3232(r2, r3, r4, r5)
kevin\fun\hook\PPHook.java	5836	1141	10	2685	kevin.fun.hook.PPHook.f371short	显示结果弹窗失败: 	java.lang.String r2 = kevin.fun.hook.audio.C1116.m8020(r2, r3, r4, r5)
kevin\fun\hook\PPHook.java	6037	1151	2	2235	kevin.fun.hook.PPHook.f371short	👑	java.lang.String r1 = androidx.lifecycle.process.C1090.m2213(r1, r6, r7, r8)     // Catch: java.lang.Throwable -> L219
kevin\fun\hook\PPHook.java	6110	1165	3	1378	kevin.fun.hook.PPHook.f371short	 🎉	java.lang.String r1 = androidx.vectordrawable.C1104.m3232(r1, r7, r8, r9)     // Catch: java.lang.Throwable -> L219
kevin\fun\hook\PPHook.java	6235	1193	13	1307	kevin.fun.hook.PPHook.f371short	显示VIP欢迎弹窗失败: 	java.lang.String r2 = org.luckypray.dexkit.C1123.m10510(r2, r3, r4, r5)
kevin\fun\hook\PPHook.java	6362	1240	8	1797	kevin.fun.hook.PPHook.f371short	🔐 输入激活码	java.lang.String r1 = androidx.interpolator.C1082.m1694(r1, r7, r8, r9)     // Catch: java.lang.Throwable -> L380
kevin\fun\hook\PPHook.java	6390	1248	25	1539	kevin.fun.hook.PPHook.f371short	
⚠️ 请确认是当前登录账号，激活码将绑定此账号！	java.lang.String r8 = androidx.lifecycle.process.C1087.m2008(r0, r8, r9, r10)
kevin\fun\hook\PPHook.java	6507	1315	6	1537	kevin.fun.hook.PPHook.f371short	加入TG频道	java.lang.String r1 = androidx.loader.C1096.m2645(r1, r6, r7, r8)     // Catch: java.lang.Throwable -> L380
kevin\fun\hook\PPHook.java	6541	1321	6	404	kevin.fun.hook.PPHook.f371short	请输入激活码	java.lang.String r1 = androidx.appcompat.resources.C1068.m652(r1, r4, r6, r7)     // Catch: java.lang.Throwable -> L380
kevin\fun\hook\PPHook.java	6597	1327	2	1159	kevin.fun.hook.PPHook.f371short	取消	java.lang.String r6 = androidx.lifecycle.runtime.C1092.m2337(r6, r7, r8, r9)     // Catch: java.lang.Throwable -> L380
kevin\fun\hook\PPHook.java	6705	1284	31	3094	kevin.fun.hook.PPHook.f371short	⚠️ 未检测到登录状态
请先登录抖音再激活，否则激活码将浪费！	java.lang.String r0 = androidx.vectordrawable.C1105.m3247(r0, r1, r8, r9)     // Catch: java.lang.Throwable -> L380
kevin\fun\hook\PPHook.java	6720	1331	10	2466	kevin.fun.hook.PPHook.f371short	显示激活弹窗失败: 	java.lang.String r2 = androidx.activity.C1063.m241(r2, r3, r4, r5)
kevin\fun\hook\PPHook.java	6751	1341	8	1437	kevin.fun.hook.PPHook.f371short	显示激活弹窗失败	java.lang.String r0 = androidx.lifecycle.process.C1089.m2127(r0, r1, r2, r3)
kevin\fun\hook\PPHook.java	6763	1349	26	3043	kevin.fun.hook.PPHook.f371short	android.intent.action.VIEW	java.lang.String r1 = com.tencent.mmkv.C1109.m3629(r1, r2, r3, r4)     // Catch: java.lang.Throwable -> L38
kevin\fun\hook\PPHook.java	6878	1430	6	432	kevin.fun.hook.PPHook.f371short	请输入激活码	java.lang.String r0 = androidx.lifecycle.process.C1088.m2044(r0, r1, r2, r3)
kevin\fun\hook\PPHook.java	7258	1449	5	1744	kevin.fun.hook.PPHook.f371short	UTF-8	java.lang.String r0 = androidx.interpolator.C1083.m1723(r0, r1, r5, r6)     // Catch: java.lang.Throwable -> L1e0
kevin\fun\hook\RegionMapping.java	28	0	2	2151	kevin.fun.hook.RegionMapping.f381short	CN	java.lang.String r1 = kevin.fun.hook.audio.C1114.m7940(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	43	4	2	1381	kevin.fun.hook.RegionMapping.f381short	日本	java.lang.String r2 = org.luckypray.dexkit.C1124.m10545(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	65	10	2	2030	kevin.fun.hook.RegionMapping.f381short	IN	java.lang.String r1 = androidx.vectordrawable.C1104.m3232(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	71	12	2	2231	kevin.fun.hook.RegionMapping.f381short	印度	java.lang.String r2 = com.tencent.mmkv.C1109.m3629(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	93	19	2	812	kevin.fun.hook.RegionMapping.f381short	MY	java.lang.String r1 = kevin.fun.hook.audio.C1114.m7940(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	99	21	4	2153	kevin.fun.hook.RegionMapping.f381short	马来西亚	java.lang.String r2 = androidx.emoji2.C1080.m1525(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	113	27	2	522	kevin.fun.hook.RegionMapping.f381short	泰国	java.lang.String r2 = androidx.emoji2.C1080.m1525(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	121	29	2	2475	kevin.fun.hook.RegionMapping.f381short	ID	java.lang.String r1 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	169	46	2	2873	kevin.fun.hook.RegionMapping.f381short	老挝	java.lang.String r2 = androidx.versionedparcelable.C1107.m3485(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	177	48	2	1712	kevin.fun.hook.RegionMapping.f381short	MM	java.lang.String r1 = kevin.fun.hook.webdav.C1119.m8576(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	183	50	2	499	kevin.fun.hook.RegionMapping.f381short	缅甸	java.lang.String r2 = androidx.lifecycle.livedata.C1085.m1814(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	191	52	2	1382	kevin.fun.hook.RegionMapping.f381short	GU	java.lang.String r1 = androidx.loader.C1097.m2734(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	225	63	3	2440	kevin.fun.hook.RegionMapping.f381short	柬埔寨	java.lang.String r2 = androidx.lifecycle.livedata.C1085.m1814(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	233	66	2	1261	kevin.fun.hook.RegionMapping.f381short	BD	java.lang.String r1 = androidx.lifecycle.livedata.C1085.m1814(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	247	72	2	3141	kevin.fun.hook.RegionMapping.f381short	PK	java.lang.String r1 = androidx.lifecycle.process.C1089.m2127(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	275	84	2	422	kevin.fun.hook.RegionMapping.f381short	HK	java.lang.String r1 = androidx.vectordrawable.C1103.m3132(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	309	98	5	3010	kevin.fun.hook.RegionMapping.f381short	沙特阿拉伯	java.lang.String r2 = androidx.customview.C1074.m1116(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	317	103	2	431	kevin.fun.hook.RegionMapping.f381short	GY	java.lang.String r1 = androidx.startup.C1100.m2931(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	331	108	2	471	kevin.fun.hook.RegionMapping.f381short	AE	java.lang.String r1 = kevin.fun.hook.audio.C1117.m8169(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	345	113	2	3052	kevin.fun.hook.RegionMapping.f381short	NP	java.lang.String r1 = androidx.vectordrawable.C1105.m3247(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	359	118	2	739	kevin.fun.hook.RegionMapping.f381short	IL	java.lang.String r1 = androidx.vectordrawable.C1103.m3132(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	373	123	2	1305	kevin.fun.hook.RegionMapping.f381short	TR	java.lang.String r1 = androidx.loader.C1095.m2574(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	379	125	3	2269	kevin.fun.hook.RegionMapping.f381short	土耳其	java.lang.String r2 = androidx.vectordrawable.C1103.m3132(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	393	130	2	948	kevin.fun.hook.RegionMapping.f381short	美国	java.lang.String r2 = androidx.emoji2.viewsintegration.C1078.m1413(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	407	134	2	1891	kevin.fun.hook.RegionMapping.f381short	英国	java.lang.String r2 = androidx.emoji2.viewsintegration.C1078.m1413(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	415	136	2	2991	kevin.fun.hook.RegionMapping.f381short	GB	java.lang.String r1 = org.luckypray.dexkit.C1123.m10510(r1, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	423	138	2	1370	kevin.fun.hook.RegionMapping.f381short	FR	java.lang.String r1 = kevin.fun.hook.audio.C1116.m8020(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	429	140	2	2840	kevin.fun.hook.RegionMapping.f381short	法国	java.lang.String r2 = androidx.versionedparcelable.C1107.m3485(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	451	146	2	1780	kevin.fun.hook.RegionMapping.f381short	IT	java.lang.String r1 = androidx.startup.C1100.m2931(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	457	148	3	2162	kevin.fun.hook.RegionMapping.f381short	意大利	java.lang.String r2 = androidx.activity.C1064.m310(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	471	153	3	596	kevin.fun.hook.RegionMapping.f381short	西班牙	java.lang.String r2 = androidx.annotation.experimental.C1067.m581(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	485	158	3	1406	kevin.fun.hook.RegionMapping.f381short	葡萄牙	java.lang.String r2 = kevin.fun.hook.audio.C1116.m8020(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	493	161	2	2459	kevin.fun.hook.RegionMapping.f381short	NL	java.lang.String r1 = androidx.appcompat.resources.C1068.m652(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	499	163	2	552	kevin.fun.hook.RegionMapping.f381short	荷兰	java.lang.String r2 = androidx.lifecycle.process.C1091.m2229(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	513	167	3	1194	kevin.fun.hook.RegionMapping.f381short	比利时	java.lang.String r2 = androidx.loader.C1095.m2574(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	521	170	2	2133	kevin.fun.hook.RegionMapping.f381short	CH	java.lang.String r1 = androidx.lifecycle.process.C1088.m2044(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	535	174	2	931	kevin.fun.hook.RegionMapping.f381short	AT	java.lang.String r1 = androidx.interpolator.C1081.m1616(r1, r2, r3, r4)
kevin\fun\hook\RegionMapping.java	541	176	3	333	kevin.fun.hook.RegionMapping.f381short	奥地利	java.lang.String r2 = org.luckypray.dexkit.C1125.m10615(r2, r3, r4, r5)
kevin\fun\hook\RegionMapping.java	549	179	2	2626	kevin.fun.hook.RegionMapping.f381short	SE	java.lang.String r1 = androidx.core.ktx.C1070.m788(r1, r2, r3, r4)
kevin\fun\hook\SparkRenewHelper.java	122	0	2	566	kevin.fun.hook.SparkRenewHelper.f382short	🔥	java.lang.String r0 = androidx.activity.C1066.m468(r0, r4, r1, r2)
kevin\fun\hook\SparkRenewHelper.java	129	2	19	1715	kevin.fun.hook.SparkRenewHelper.f382short	spark_conv_name_map	java.lang.String r0 = androidx.customview.C1075.m1138(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	143	38	20	2932	kevin.fun.hook.SparkRenewHelper.f382short	spark_custom_message	java.lang.String r0 = androidx.lifecycle.process.C1088.m2044(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	157	83	17	1773	kevin.fun.hook.SparkRenewHelper.f382short	spark_only_filter	java.lang.String r0 = androidx.lifecycle.livedata.C1085.m1814(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	164	100	22	1925	kevin.fun.hook.SparkRenewHelper.f382short	spark_conv_custom_msg_	java.lang.String r0 = com.tencent.mmkv.C1109.m3629(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	178	140	22	1095	kevin.fun.hook.SparkRenewHelper.f382short	spark_conv_random_api_	java.lang.String r0 = androidx.appcompat.resources.C1068.m652(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	185	162	22	2582	kevin.fun.hook.SparkRenewHelper.f382short	spark_conv_use_custom_	java.lang.String r0 = androidx.lifecycle.process.C1088.m2044(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	206	213	5	334	kevin.fun.hook.SparkRenewHelper.f382short	abuse	java.lang.String r0 = androidx.core.C1073.m1028(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	220	221	5	1037	kevin.fun.hook.SparkRenewHelper.f382short	funny	java.lang.String r0 = androidx.loader.C1098.m2787(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	234	230	4	1559	kevin.fun.hook.SparkRenewHelper.f382short	love	java.lang.String r0 = androidx.lifecycle.process.C1090.m2213(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	241	234	4	1747	kevin.fun.hook.SparkRenewHelper.f382short	poem	java.lang.String r0 = kevin.fun.hook.audio.C1116.m8020(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	248	238	5	1644	kevin.fun.hook.SparkRenewHelper.f382short	quote	java.lang.String r0 = androidx.lifecycle.viewmodel.C1093.m2415(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	255	243	4	2698	kevin.fun.hook.SparkRenewHelper.f382short	soup	java.lang.String r0 = androidx.lifecycle.process.C1091.m2229(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	262	247	4	3263	kevin.fun.hook.SparkRenewHelper.f382short	tady	java.lang.String r0 = org.luckypray.dexkit.C1124.m10545(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	269	251	7	2966	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】	java.lang.String r0 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	568	258	10	2893	kevin.fun.hook.SparkRenewHelper.f382short	getContent	java.lang.String r1 = androidx.lifecycle.process.C1091.m2229(r1, r2, r3, r4)     // Catch: java.lang.Throwable -> L58
kevin\fun\hook\SparkRenewHelper.java	794	291	22	1042	kevin.fun.hook.SparkRenewHelper.f382short	spark_conv_custom_msg_	java.lang.String r1 = androidx.emoji2.viewsintegration.C1078.m1413(r1, r2, r3, r4)
kevin\fun\hook\SparkRenewHelper.java	1284	336	1	2989	kevin.fun.hook.SparkRenewHelper.f382short	-	java.lang.String r0 = androidx.vectordrawable.C1105.m3247(r0, r1, r6, r8)
kevin\fun\hook\SparkRenewHelper.java	1688	353	2	2960	kevin.fun.hook.SparkRenewHelper.f382short	未知	java.lang.String r0 = dev.rikka.ndk.thirdparty.libcxx.C1110.m3697(r0, r1, r4, r5)
kevin\fun\hook\SparkRenewHelper.java	2100	365	19	0	kevin.fun.hook.SparkRenewHelper.f382short	࡝࡟ࡎࡹࡕࡔࡌ࡟ࡈࡉ࡛ࡎࡓࡕࡔ࡮ࡃࡊ࡟	java.lang.String r0 = kevin.fun.hook.webdav.C1118.m8509(r0, r4, r5, r6)     // Catch: java.lang.Throwable -> L80
kevin\fun\hook\SparkRenewHelper.java	2287	401	39	1664	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】 从 DYHook.iuserUid 获取 myUid 失败: 	java.lang.String r6 = kevin.fun.hook.audio.C1114.m7940(r6, r7, r8, r9)     // Catch: java.lang.Throwable -> L10f
kevin\fun\hook\SparkRenewHelper.java	2303	440	28	3089	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】 extractOtherUid 异常: 	java.lang.String r4 = androidx.activity.C1065.m410(r4, r5, r6, r7)
kevin\fun\hook\SparkRenewHelper.java	2427	468	9	470	kevin.fun.hook.SparkRenewHelper.f382short	getBridge	java.lang.String r0 = androidx.core.ktx.C1071.m874(r0, r2, r3, r4)     // Catch: java.lang.Throwable -> La1
kevin\fun\hook\SparkRenewHelper.java	2445	486	20	868	kevin.fun.hook.SparkRenewHelper.f382short	onAppEnterForeground	java.lang.String r0 = kevin.fun.hook.audio.C1117.m8169(r0, r2, r3, r4)     // Catch: java.lang.Throwable -> La1
kevin\fun\hook\SparkRenewHelper.java	2454	506	20	2965	kevin.fun.hook.SparkRenewHelper.f382short	onSessionListTabShow	java.lang.String r0 = androidx.vectordrawable.C1103.m3132(r0, r2, r3, r4)     // Catch: java.lang.Throwable -> La1
kevin\fun\hook\SparkRenewHelper.java	2930	595	20	632	kevin.fun.hook.SparkRenewHelper.f382short	spark_custom_message	java.lang.String r1 = androidx.lifecycle.viewmodel.C1093.m2415(r1, r2, r3, r4)
kevin\fun\hook\SparkRenewHelper.java	2997	615	15	1581	kevin.fun.hook.SparkRenewHelper.f382short	SendMsgHandlers	java.lang.String r0 = androidx.vectordrawable.animated.C1102.m3116(r0, r3, r4, r5)
kevin\fun\hook\SparkRenewHelper.java	3026	630	42	1207	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】 IMSdkContext为空，不能创建 SendMsgHandler	java.lang.String r0 = androidx.versionedparcelable.C1106.m3338(r0, r1, r3, r4)
kevin\fun\hook\SparkRenewHelper.java	3241	672	30	1546	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】 构造 SendMsgHandler 失败:
	java.lang.String r8 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r8, r9, r10, r11)     // Catch: java.lang.Throwable -> L249
kevin\fun\hook\SparkRenewHelper.java	3450	702	21	2675	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】 创建Handler失败:
	java.lang.String r3 = androidx.lifecycle.livedata.C1086.m1920(r3, r4, r5, r6)
kevin\fun\hook\SparkRenewHelper.java	3486	723	5	560	kevin.fun.hook.SparkRenewHelper.f382short	clone	java.lang.String r1 = androidx.emoji2.C1080.m1525(r1, r2, r3, r4)     // Catch: java.lang.Throwable -> L45
kevin\fun\hook\SparkRenewHelper.java	3498	728	44	563	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】 消息模板为空，不能创建空 Message，等待真实 Message 模板	java.lang.String r0 = androidx.viewpager.C1108.m3518(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3513	772	4	2443	kevin.fun.hook.SparkRenewHelper.f382short	love	java.lang.String r0 = androidx.activity.C1065.m410(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3540	776	2	1125	kevin.fun.hook.SparkRenewHelper.f382short	情话	java.lang.String r0 = androidx.drawerlayout.C1077.m1343(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3549	778	4	2159	kevin.fun.hook.SparkRenewHelper.f382short	joke	java.lang.String r0 = androidx.customview.C1074.m1116(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3576	782	2	1159	kevin.fun.hook.SparkRenewHelper.f382short	笑话	java.lang.String r0 = androidx.emoji2.C1080.m1525(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3611	787	2	3066	kevin.fun.hook.SparkRenewHelper.f382short	舔狗	java.lang.String r0 = androidx.activity.C1065.m410(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3619	789	5	1736	kevin.fun.hook.SparkRenewHelper.f382short	quote	java.lang.String r0 = androidx.startup.C1100.m2931(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3719	807	2	914	kevin.fun.hook.SparkRenewHelper.f382short	诗词	java.lang.String r0 = kevin.fun.hook.C1120.m8645(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3727	809	4	1659	kevin.fun.hook.SparkRenewHelper.f382short	soup	java.lang.String r0 = org.luckypray.dexkit.C1125.m10615(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3763	816	4	2916	kevin.fun.hook.SparkRenewHelper.f382short	tady	java.lang.String r0 = androidx.emoji2.viewsintegration.C1078.m1413(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3799	826	5	1280	kevin.fun.hook.SparkRenewHelper.f382short	abuse	java.lang.String r0 = org.luckypray.dexkit.C1125.m10615(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3827	831	4	1937	kevin.fun.hook.SparkRenewHelper.f382short	口吐芬芳	java.lang.String r0 = kevin.fun.hook.C1120.m8645(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3835	835	4	1010	kevin.fun.hook.SparkRenewHelper.f382short	人生话语	java.lang.String r0 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3845	839	4	694	kevin.fun.hook.SparkRenewHelper.f382short	love	java.lang.String r0 = kevin.fun.hook.audio.C1114.m7940(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3872	843	34	1699	kevin.fun.hook.SparkRenewHelper.f382short	https://api.suyanw.cn/api/love.php	java.lang.String r0 = androidx.activity.C1063.m241(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3881	877	4	1275	kevin.fun.hook.SparkRenewHelper.f382short	joke	java.lang.String r0 = androidx.loader.C1094.m2495(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3916	915	3	3231	kevin.fun.hook.SparkRenewHelper.f382short	dog	java.lang.String r0 = androidx.activity.C1065.m410(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3943	918	37	2969	kevin.fun.hook.SparkRenewHelper.f382short	https://api.suyanw.cn/api/tiangou.php	java.lang.String r0 = androidx.core.C1073.m1028(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	3979	960	35	1866	kevin.fun.hook.SparkRenewHelper.f382short	https://api.suyanw.cn/api/yiyan.php	java.lang.String r0 = androidx.loader.C1099.m2843(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	4015	1000	37	597	kevin.fun.hook.SparkRenewHelper.f382short	https://api.suyanw.cn/api/gaoxiao.php	java.lang.String r0 = androidx.vectordrawable.C1105.m3247(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	4059	1076	4	1593	kevin.fun.hook.SparkRenewHelper.f382short	soup	java.lang.String r0 = androidx.lifecycle.viewmodel.C1093.m2415(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	4095	1113	4	497	kevin.fun.hook.SparkRenewHelper.f382short	tady	java.lang.String r0 = androidx.loader.C1099.m2843(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	4178	1229	2	3265	kevin.fun.hook.SparkRenewHelper.f382short	🔥	java.lang.String r1 = androidx.vectordrawable.animated.C1102.m3116(r0, r1, r2, r3)
kevin\fun\hook\SparkRenewHelper.java	4209	1244	11	1600	kevin.fun.hook.SparkRenewHelper.f382short	Mozilla/5.0	java.lang.String r3 = androidx.loader.C1094.m2495(r3, r6, r7, r8)     // Catch: java.lang.Throwable -> L376
kevin\fun\hook\SparkRenewHelper.java	4427	1290	20	2905	kevin.fun.hook.SparkRenewHelper.f382short	【Kevin】 随机文案为空 type=	java.lang.String r4 = androidx.vectordrawable.C1104.m3232(r4, r6, r7, r8)     // Catch: java.lang.Throwable -> L37b
